ID AVG FITS BB_TYPE WORKFLOW PLATFORM NB_PIPELINE PIPELINE NB_CORES BB_NB_FILES DATA_MB LATENCY BANDWIDTH SIMULATION_S MEASURED_MKSP_S ERR_MKSP MEASURED_WALLTIME_S ERR_WALLTIME
105462 6 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 18.0635 17.8622 0.0112699 21.4644 0.158442
105462 7 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.9954 17.768 0.0127964 21.4544 0.161228
105462 8 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.9383 17.6786 0.0146882 21.2254 0.15487
105462 9 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.9906 17.7493 0.0135972 21.3272 0.156446
105462 10 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.9618 17.9496 0.00067855 21.8579 0.178247
105462 11 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.9638 17.7239 0.0135369 21.311 0.157062
105462 12 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.9377 17.6755 0.014834 21.2558 0.156105
105462 13 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.9951 17.7598 0.0132511 21.3836 0.158462
105462 14 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 18.0488 17.823 0.0126665 21.5015 0.160583
105462 15 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.9982 17.7685 0.012928 21.3834 0.15831
105467 1 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.9008 15.8181 0.0684489 19.5748 0.136603
105467 2 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.904 15.892 0.0636773 23.413 0.27801
